,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
1478,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BB98-18/BGR/2008 BtCoV/BB98-18/BGR/2008,,NA
1479,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BB98-41/BGR/2008 BtCoV/BB98-41/BGR/2008,,NA
1480,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM48-31/BGR/2008 BtCoV/BM48-31/BGR/2008,,NA
1481,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM48-39/BGR/2008 BtCoV/BM48-39/BGR/2008,,NA
1482,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM48-48/BGR/2008 BtCoV/BM48-48/BGR/2008,,NA
1483,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM98-05/BGR/2008 BtCoV/BM98-05/R.bla/BGR/2008,,NA
1484,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM98-65/BGR/2008 BtCoV/BM98-65/BGR/2008,,NA
1485,Rhinolophus_blasii,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BR98-12/BGR/2008 BtCoV/BR98-12/BGR/2008,,NA
1486,Rhinolophus_blasii,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat picornavirus BtPV/BB89-24/Rhi_bla/BGR/2008,,NA
1487,Rhinolophus_blasii,Viruses,Reoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat rotavirus BatRV/BB89-15/Rhi_bla/BGR/2008,,NA
1488,Rhinolophus_blasii,Viruses,Reoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Rotavirus A RVA/Bat-wt/BGR/BB89-15/2008/G3P3,,NA
1489,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Uncertain,NA,NA,NA,NA,NA,Hungary,Vidovszky et al. (2015),"Vidovszky MZ, Kohl C, Boldogh S, GÃ¶rfÃ¶l T, Wibbelt G, Kurth A, Harrach B. Random sampling of the Central European bat fauna reveals the existence of numerous hitherto unknown adenoviruses. Acta Vet Hung. 2015 Dec;63(4):508-25. doi: 10.1556/004.2015.047. PMID: 26599097.",Mediterranean horseshoe bat adenovirus 1 BS12,,NA
1490,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hungary,Vidovszky et al. (2015),"Vidovszky MZ, Kohl C, Boldogh S, GÃ¶rfÃ¶l T, Wibbelt G, Kurth A, Harrach B. Random sampling of the Central European bat fauna reveals the existence of numerous hitherto unknown adenoviruses. Acta Vet Hung. 2015 Dec;63(4):508-25. doi: 10.1556/004.2015.047. PMID: 26599097.",Mediterranean horseshoe bat adenovirus 2 BS12,,NA
1491,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hungary,Vidovszky et al. (2015),"Vidovszky MZ, Kohl C, Boldogh S, GÃ¶rfÃ¶l T, Wibbelt G, Kurth A, Harrach B. Random sampling of the Central European bat fauna reveals the existence of numerous hitherto unknown adenoviruses. Acta Vet Hung. 2015 Dec;63(4):508-25. doi: 10.1556/004.2015.047. PMID: 26599097.",Mediterranean horseshoe bat adenovirus 3 BS12,,NA
1492,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hungary,Vidovszky et al. (2015),"Vidovszky MZ, Kohl C, Boldogh S, GÃ¶rfÃ¶l T, Wibbelt G, Kurth A, Harrach B. Random sampling of the Central European bat fauna reveals the existence of numerous hitherto unknown adenoviruses. Acta Vet Hung. 2015 Dec;63(4):508-25. doi: 10.1556/004.2015.047. PMID: 26599097.",Mediterranean horseshoe bat adenovirus 4 BS12,,NA
1493,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus 1B BR98-19/BGR/2008 BtCoV/1b/BR98-19/BGR/2008,,NA
1494,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus 2B BR98-19/BGR/2008 BtCoV/2b/BR98-19/BGR/2008,,NA
1495,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BB98-43/BGR/2008 BtCoV/BB98-43/BGR/2008,,NA
1496,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM48-12/BGR/2008 BtCoV/BM48-12/BGR/2008,,NA
1497,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM98-01/BGR/2008 BtCoV/BM98-01/BGR/2008,,NA
1498,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM98-05/BGR/2008 BtCoV/BM98-05/R.eur/BGR/2008,,NA
1499,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Drexler et al. (2010),"Drexler JF, Gloza-Rausch F, Glende J, Corman VM, Muth D, Goettsche M, Seebens A, Niedrig M, Pfefferle S, Yordanov S, Zhelyazkov L, Hermanns U, Vallo P, Lukashev A, MÃ¼ller MA, Deng H, Herrler G, Drosten C. Genomic characterization of severe acute respiratory syndrome-related coronavirus in European bats and classification of coronaviruses based on partial RNA-dependent RNA polymerase gene sequences. J Virol. 2010 Nov;84(21):11336-49. doi: 10.1128/JVI.00650-10. Epub 2010 Aug 4. PMID: 20686038; PMCID: PMC2953168.",Bat coronavirus BM98-13/BGR/2008 BtCoV/BM98-13/BGR/2008,,NA
1500,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Unpublished,Unpublished,Bat adenovirus Rheu_40409-2,,NA
1501,Rhinolophus_euryale,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat picornavirus BtPV/BB89-95/Rhi_eur/BGR/2008,,NA
1502,Rhinolophus_euryale,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat picornavirus BtPV/BM89-26/Rhi_eur/BGR/2008,,NA
1503,Rhinolophus_euryale,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat picornavirus BtPV/BM89-5/Rhi_eur/BGR/2008,,NA
1504,Rhinolophus_euryale,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat picornavirus BtPV/BR89-2/Rhi_eur/BGR/2008,,NA
1505,Rhinolophus_euryale,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat picornavirus BtPV/BR89-5/Rhi_eur/BGR/2008,,NA
1506,Rhinolophus_euryale,Viruses,Reoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat rotavirus BatRV/BBR89-2/Rhi_eur/BGR/2008,,NA
1507,Rhinolophus_euryale,Viruses,Reoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Bat rotavirus BatRV/BR89-60/Rhi_eur/BGR/2008,,NA
1508,Rhinolophus_euryale,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Hungary,Unpublished,Unpublished,Coronavirus BtCoV/E63/HUN/2013,,NA
1509,Rhinolophus_euryale,Viruses,Polyomaviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hungary,Unpublished,Unpublished,Rhinolophus euryale polyomavirus 1 BS12,,NA
1510,Rhinolophus_euryale,Viruses,Reoviridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Unpublished,Unpublished,Rotavirus A RVA/Bat-wt/BGR/BR89-60/2008/G3P3,,NA
1511,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Reu12_080623OPS,,NA
1512,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Reu18_080623OPS,,NA
1513,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Reu19_080623OPS,,NA
1514,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Reu25_080623OPS,,NA
1515,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Reu5_080623OPS,,NA
1516,Rhinolophus_euryale,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Reu_A15OPS,,NA
1517,Rhinolophus_ferrumequinum,Viruses,Adenoviridae,NA,NA,NA,Uncertain,NA,NA,NA,NA,NA,Hungary,Vidovszky et al. (2015),"Vidovszky MZ, Kohl C, Boldogh S, GÃ¶rfÃ¶l T, Wibbelt G, Kurth A, Harrach B. Random sampling of the Central European bat fauna reveals the existence of numerous hitherto unknown adenoviruses. Acta Vet Hung. 2015 Dec;63(4):508-25. doi: 10.1556/004.2015.047. PMID: 26599097.",greater horseshoe bat adenovirus 1 HUN/2009,,NA
1518,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Luxembourg,Pauly et al. (2017),"Pauly M, Pir JB, Loesch C, Sausy A, Snoeck CJ, HÃ¼bschen JM, Muller CP. Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg. Appl Environ Microbiol. 2017 Aug 31;83(18):e01326-17. doi: 10.1128/AEM.01326-17. PMID: 28710271; PMCID: PMC5583486.",Severe acute respiratory syndrome-related coronavirus BtCoV/Rhinolophus ferrumequinum/LUX/LUX16_A_24/2016,,NA
1519,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Luxembourg,Pauly et al. (2017),"Pauly M, Pir JB, Loesch C, Sausy A, Snoeck CJ, HÃ¼bschen JM, Muller CP. Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg. Appl Environ Microbiol. 2017 Aug 31;83(18):e01326-17. doi: 10.1128/AEM.01326-17. PMID: 28710271; PMCID: PMC5583486.",Severe acute respiratory syndrome-related coronavirus BtCoV/Rhinolophus ferrumequinum/LUX/LUX16_A_37/2016,,NA
1520,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4009_IT_16,,NA
1521,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4011_IT_16,,NA
1522,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4015_IT_16,,NA
1523,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4019_IT_16,,NA
1524,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4024_IT_16,,NA
1525,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4025_IT_16,,NA
1526,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4027_IT_16,,NA
1527,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4674_IT_16,,NA
1528,Rhinolophus_ferrumequinum,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Rfer4675_IT_2016,,NA
