verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Barbastella_barbastellus,InterpulseInterval,58.5,8.4,14,mean,unknown,ms,17,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",call_type_2,NA,NA
Barbastella_barbastellus,CallDuration,5.9,2.5,42,mean,unknown,ms,17,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",call_type_2,NA,NA
Barbastella_barbastellus,CallStartFrequency,45.5,2.1,5,mean,unknown,kHz,17,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",call_type_2,NA,NA
Barbastella_barbastellus,CallEndFrequency,34.2,4,12,mean,unknown,kHz,17,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",call_type_2,NA,NA
Barbastella_barbastellus,CallBandwidth,11.3,3.8,34,mean,unknown,kHz,17,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",call_type_2,NA,NA
Barbastella_barbastellus,CallPeakFrequency,43.1,2.3,5,mean,unknown,kHz,17,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",call_type_2,NA,NA
Plecotus_auritus,InterpulseInterval,100.07,67.45,67,mean of means,unknown,ms,239,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_auritus,CallDuration,3.43,1.58,46,mean of means,unknown,ms,239,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_auritus,CallStartFrequency,50.79,4.94,10,mean of means,unknown,kHz,239,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_auritus,CallEndFrequency,22.89,4.1,18,mean of means,unknown,kHz,239,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_auritus,CallBandwidth,27.9,5.51,20,mean of means,unknown,kHz,239,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_auritus,CallPeakFrequency,34.32,6.18,18,mean of means,unknown,kHz,239,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_austriacus,InterpulseInterval,107.58,77.08,72,mean of means,unknown,ms,252,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_austriacus,CallDuration,3.46,1.77,51,mean of means,unknown,ms,252,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_austriacus,CallStartFrequency,42,3.61,9,mean of means,unknown,kHz,252,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_austriacus,CallEndFrequency,22.1,2.45,11,mean of means,unknown,kHz,252,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_austriacus,CallBandwidth,19.89,4.5,23,mean of means,unknown,kHz,252,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_austriacus,CallPeakFrequency,30.63,3.12,10,mean of means,unknown,kHz,252,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_macrobullaris,InterpulseInterval,100.7,47.3,47,mean of means,unknown,ms,187,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_macrobullaris,CallDuration,3.8,1.5,39,mean of means,unknown,ms,187,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_macrobullaris,CallStartFrequency,45.9,3.6,8,mean of means,unknown,kHz,187,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_macrobullaris,CallEndFrequency,20.6,3.2,16,mean of means,unknown,kHz,187,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_macrobullaris,CallBandwidth,25.2,4.5,18,mean of means,unknown,kHz,187,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Plecotus_macrobullaris,CallPeakFrequency,30,3.9,13,mean of means,unknown,kHz,187,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pygmaeus,InterpulseInterval,111.58,45.77,41,mean of means,unknown,ms,185,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pygmaeus,CallDuration,6.87,1.49,22,mean of means,unknown,ms,185,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pygmaeus,CallStartFrequency,68.08,10.76,16,mean of means,unknown,kHz,185,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pygmaeus,CallEndFrequency,53.98,2.48,5,mean of means,unknown,kHz,185,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pygmaeus,CallBandwidth,14.1,9.79,69,mean of means,unknown,kHz,185,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pygmaeus,CallPeakFrequency,54.58,2.72,5,mean of means,unknown,kHz,185,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Miniopterus_schreibersii,InterpulseInterval,122.31,61.43,50,mean of means,unknown,ms,118,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Miniopterus_schreibersii,CallDuration,9.72,2.43,25,mean of means,unknown,ms,118,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Miniopterus_schreibersii,CallStartFrequency,71.3,10.93,15,mean of means,unknown,kHz,118,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Miniopterus_schreibersii,CallEndFrequency,51.6,1.35,3,mean of means,unknown,kHz,118,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Miniopterus_schreibersii,CallBandwidth,19.69,10.27,52,mean of means,unknown,kHz,118,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Miniopterus_schreibersii,CallPeakFrequency,52.91,1.55,3,mean of means,unknown,kHz,118,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pipistrellus,InterpulseInterval,134.21,51.94,39,mean of means,unknown,ms,240,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pipistrellus,CallDuration,6.85,1.42,21,mean of means,unknown,ms,240,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pipistrellus,CallStartFrequency,66.18,12.64,19,mean of means,unknown,kHz,240,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pipistrellus,CallEndFrequency,46.07,2.44,5,mean of means,unknown,kHz,240,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pipistrellus,CallBandwidth,20.11,11.25,56,mean of means,unknown,kHz,240,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_pipistrellus,CallPeakFrequency,46.9,2.88,6,mean of means,unknown,kHz,240,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_kuhlii,InterpulseInterval,173,68.99,40,mean of means,unknown,ms,49,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_kuhlii,CallDuration,7.61,2.05,27,mean of means,unknown,ms,49,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_kuhlii,CallStartFrequency,54.2,12.95,24,mean of means,unknown,kHz,49,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_kuhlii,CallEndFrequency,36.59,2.15,6,mean of means,unknown,kHz,49,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_kuhlii,CallBandwidth,17.61,12.61,72,mean of means,unknown,kHz,49,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_kuhlii,CallPeakFrequency,38.48,2.5,6,mean of means,unknown,kHz,49,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Hypsugo_savii,InterpulseInterval,208.34,75.8,36,mean of means,unknown,ms,123,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Hypsugo_savii,CallDuration,9.65,2.1,22,mean of means,unknown,ms,123,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Hypsugo_savii,CallStartFrequency,45.54,6.55,14,mean of means,unknown,kHz,123,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Hypsugo_savii,CallEndFrequency,33.08,1.56,5,mean of means,unknown,kHz,123,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Hypsugo_savii,CallBandwidth,12.46,5.87,47,mean of means,unknown,kHz,123,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Hypsugo_savii,CallPeakFrequency,34.04,1.54,5,mean of means,unknown,kHz,123,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_nathusii,InterpulseInterval,136.13,50.46,37,mean of means,unknown,ms,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_nathusii,CallDuration,7.61,1.34,18,mean of means,unknown,ms,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_nathusii,CallStartFrequency,52.06,9.65,19,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_nathusii,CallEndFrequency,39.41,1.85,5,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_nathusii,CallBandwidth,12.64,8.91,70,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Pipistrellus_nathusii,CallPeakFrequency,40.44,1.83,5,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_alcathoe,InterpulseInterval,91.16,86.19,95,mean of means,unknown,ms,289,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_alcathoe,CallDuration,3.03,0.89,29,mean of means,unknown,ms,289,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_alcathoe,CallBandwidth,62.14,11.82,19,mean of means,unknown,kHz,289,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_alcathoe,CallStartFrequency,103.17,11.95,12,mean of means,unknown,kHz,289,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_alcathoe,CallEndFrequency,41.02,4.4,11,mean of means,unknown,kHz,289,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_alcathoe,CallPeakFrequency,57.24,4.99,9,mean of means,unknown,kHz,289,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_escalerai,InterpulseInterval,57.48,17.6,31,mean of means,unknown,ms,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_escalerai,CallDuration,2.79,0.85,30,mean of means,unknown,ms,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_escalerai,CallBandwidth,107.49,10.76,10,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_escalerai,CallStartFrequency,125.19,8.8,7,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_escalerai,CallEndFrequency,17.7,4.23,24,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_escalerai,CallPeakFrequency,53.79,13.1,24,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_brandtii,InterpulseInterval,80.04,25.22,32,mean of means,unknown,ms,672,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_brandtii,CallDuration,3.08,0.71,23,mean of means,unknown,ms,672,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_brandtii,CallBandwidth,65.52,14.31,22,mean of means,unknown,kHz,672,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_brandtii,CallStartFrequency,94.68,13.35,14,mean of means,unknown,kHz,672,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_brandtii,CallEndFrequency,29.15,3.49,12,mean of means,unknown,kHz,672,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_brandtii,CallPeakFrequency,52.83,5.71,11,mean of means,unknown,kHz,672,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_blythii,InterpulseInterval,112.3,41.94,37,mean of means,unknown,ms,199,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_blythii,CallDuration,5.22,1.16,22,mean of means,unknown,ms,199,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_blythii,CallBandwidth,54.93,12.91,24,mean of means,unknown,kHz,199,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_blythii,CallStartFrequency,80.73,12.94,16,mean of means,unknown,kHz,199,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_blythii,CallEndFrequency,25.94,2.45,9,mean of means,unknown,kHz,199,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_blythii,CallPeakFrequency,41.15,5.6,14,mean of means,unknown,kHz,199,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_bechsteinii,InterpulseInterval,91.25,30.02,33,mean of means,unknown,ms,270,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_bechsteinii,CallDuration,5.12,1.62,32,mean of means,unknown,ms,270,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_bechsteinii,CallBandwidth,63.65,12.27,19,mean of means,unknown,kHz,270,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_bechsteinii,CallStartFrequency,90.7,12.06,13,mean of means,unknown,kHz,270,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_bechsteinii,CallEndFrequency,27.04,2.32,9,mean of means,unknown,kHz,270,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_bechsteinii,CallPeakFrequency,47.92,4.73,10,mean of means,unknown,kHz,270,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_emarginatus,InterpulseInterval,87.54,31.46,36,mean of means,unknown,ms,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
