,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
298,Plecotus_austriacus,ThirdMainPreyItem,Brachycera,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,across,Andreas (2010),"Andreas, M., Reiter, A., & Benda, P. (2012b). Dietary composition, resource partitioning and trophic niche overlap in three forest foliage-gleaning bats in Central Europe. Acta Chiropterologica, 14(2), 335-345.",NA,NA,NA
300,Plecotus_macrobullaris,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,25,individual,NA,pellet,Spain,Alberdi et al. (2012),"Alberdi, A., Garin, I., Aizpurua, O., & Aihartza, J. (2012). The foraging ecology of the mountain long-eared bat Plecotus macrobullaris revealed with DNA mini-barcodes. Plos one, 7(4), e35692.",NA,NA,NA
310,Rhinolophus_euryale,FirstMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,140,individual,NA,pellet,Spain,Goiti et al. (2008),"Goiti, U., Garin, I., Almenar, D., Salsamendi, E., & Aihartza, J. (2008). Foraging by Mediterranean horseshoe bats (Rhinolophus euryale) in relation to prey distribution and edge habitat. Journal of Mammalogy, 89(2), 493-502.",NA,NA,NA
311,Rhinolophus_euryale,SecondMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,140,individual,NA,pellet,Spain,Goiti et al. (2008),"Goiti, U., Garin, I., Almenar, D., Salsamendi, E., & Aihartza, J. (2008). Foraging by Mediterranean horseshoe bats (Rhinolophus euryale) in relation to prey distribution and edge habitat. Journal of Mammalogy, 89(2), 493-502.",NA,NA,NA
312,Rhinolophus_euryale,ThirdMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,140,individual,NA,pellet,Spain,Goiti et al. (2008),"Goiti, U., Garin, I., Almenar, D., Salsamendi, E., & Aihartza, J. (2008). Foraging by Mediterranean horseshoe bats (Rhinolophus euryale) in relation to prey distribution and edge habitat. Journal of Mammalogy, 89(2), 493-502.",NA,NA,NA
313,Rhinolophus_euryale,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,28,individual,84,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
314,Rhinolophus_euryale,SecondMainPreyItem,Neuroptera,NA,NA,NA,metabarcoding,NA,28,individual,84,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
315,Rhinolophus_euryale,ThirdMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,28,individual,84,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
325,Rhinolophus_ferrumequinum,FirstMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,NA,individual,164,pellet,across,Beck (1995),"Beck, A. (1995). Fecal analyses of European bat species. Myotis, 32, 109-119.",NA,NA,NA
326,Rhinolophus_ferrumequinum,SecondMainPreyItem,Hymenoptera,NA,NA,NA,morphological_analysis,NA,NA,individual,164,pellet,across,Beck (1995),"Beck, A. (1995). Fecal analyses of European bat species. Myotis, 32, 109-119.",NA,NA,NA
327,Rhinolophus_ferrumequinum,ThirdMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,NA,individual,164,pellet,across,Beck (1995),"Beck, A. (1995). Fecal analyses of European bat species. Myotis, 32, 109-119.",NA,NA,NA
328,Rhinolophus_ferrumequinum,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,30,individual,NA,pellet,France,Galan et al. (2018),"Galan, M., Pons, J. B., Tournayre, O., Pierre, E., Leuchtmann, M., Pontier, D., & Charbonnel, N. (2018). Metabarcoding for the parallel identification of several hundred predators and their prey: Application to bat species diet analysis. Molecular ecology resources, 18(3), 474-489.",NA,NA,NA
329,Rhinolophus_ferrumequinum,SecondMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,30,individual,NA,pellet,France,Galan et al. (2018),"Galan, M., Pons, J. B., Tournayre, O., Pierre, E., Leuchtmann, M., Pontier, D., & Charbonnel, N. (2018). Metabarcoding for the parallel identification of several hundred predators and their prey: Application to bat species diet analysis. Molecular ecology resources, 18(3), 474-489.",NA,NA,NA
330,Rhinolophus_ferrumequinum,ThirdMainPreyItem,Coleoptera,NA,NA,NA,metabarcoding,NA,30,individual,NA,pellet,France,Galan et al. (2018),"Galan, M., Pons, J. B., Tournayre, O., Pierre, E., Leuchtmann, M., Pontier, D., & Charbonnel, N. (2018). Metabarcoding for the parallel identification of several hundred predators and their prey: Application to bat species diet analysis. Molecular ecology resources, 18(3), 474-489.",NA,NA,NA
337,Rhinolophus_hipposideros,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,NA,individual,880,pellet,across,Beck (1995),"Beck, A. (1995). Fecal analyses of European bat species. Myotis, 32, 109-119.",NA,NA,NA
338,Rhinolophus_hipposideros,SecondMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,NA,individual,880,pellet,across,Beck (1995),"Beck, A. (1995). Fecal analyses of European bat species. Myotis, 32, 109-119.",NA,NA,NA
339,Rhinolophus_hipposideros,ThirdMainPreyItem,Neuroptera,NA,NA,NA,morphological_analysis,NA,NA,individual,880,pellet,across,Beck (1995),"Beck, A. (1995). Fecal analyses of European bat species. Myotis, 32, 109-119.",NA,NA,NA
340,Rhinolophus_hipposideros,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,8,individual,NA,pellet,France,Galan et al. (2018),"Galan, M., Pons, J. B., Tournayre, O., Pierre, E., Leuchtmann, M., Pontier, D., & Charbonnel, N. (2018). Metabarcoding for the parallel identification of several hundred predators and their prey: Application to bat species diet analysis. Molecular ecology resources, 18(3), 474-489.",NA,NA,NA
341,Rhinolophus_hipposideros,SecondMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,8,individual,NA,pellet,France,Galan et al. (2018),"Galan, M., Pons, J. B., Tournayre, O., Pierre, E., Leuchtmann, M., Pontier, D., & Charbonnel, N. (2018). Metabarcoding for the parallel identification of several hundred predators and their prey: Application to bat species diet analysis. Molecular ecology resources, 18(3), 474-489.",NA,NA,NA
342,Rhinolophus_hipposideros,ThirdMainPreyItem,Trichoptera,NA,NA,NA,metabarcoding,NA,8,individual,NA,pellet,France,Galan et al. (2018),"Galan, M., Pons, J. B., Tournayre, O., Pierre, E., Leuchtmann, M., Pontier, D., & Charbonnel, N. (2018). Metabarcoding for the parallel identification of several hundred predators and their prey: Application to bat species diet analysis. Molecular ecology resources, 18(3), 474-489.",NA,NA,NA
346,Rhinolophus_hipposideros,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,19,individual,52,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
347,Rhinolophus_hipposideros,SecondMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,19,individual,52,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
348,Rhinolophus_hipposideros,ThirdMainPreyItem,Hemiptera,NA,NA,NA,metabarcoding,NA,19,individual,52,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
349,Rhinolophus_hipposideros,FirstMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,NA,individual,1341,pellet,Ireland,Browett et al. (2021),"Browett, S. S., Curran, T. G., Oâ€™Meara, D. B., Harrington, A. P., Sales, N. G., Antwis, R. E., ... & McDevitt, A. D. (2021). Primer biases in the molecular assessment of diet in multiple insectivorous mammals. Mammalian Biology, 101(3), 293-304.",NA,NA,NA
350,Rhinolophus_hipposideros,SecondMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,NA,individual,1341,pellet,Ireland,Browett et al. (2021),"Browett, S. S., Curran, T. G., Oâ€™Meara, D. B., Harrington, A. P., Sales, N. G., Antwis, R. E., ... & McDevitt, A. D. (2021). Primer biases in the molecular assessment of diet in multiple insectivorous mammals. Mammalian Biology, 101(3), 293-304.",NA,NA,NA
351,Rhinolophus_hipposideros,ThirdMainPreyItem,Hymenoptera/Trichoptera,NA,NA,NA,metabarcoding,NA,NA,individual,1341,pellet,Ireland,Browett et al. (2021),"Browett, S. S., Curran, T. G., Oâ€™Meara, D. B., Harrington, A. P., Sales, N. G., Antwis, R. E., ... & McDevitt, A. D. (2021). Primer biases in the molecular assessment of diet in multiple insectivorous mammals. Mammalian Biology, 101(3), 293-304.",NA,NA,NA
352,Rhinolophus_hipposideros,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,NA,individual,25,pellet,Spain,Baroja et al. (2021),"Baroja, U., Garin, I., Vallejo, N., Aihartza, J., Rebelo, H., & Goiti, U. (2021). Bats actively track and prey on grape pest populations. Ecological Indicators, 126, 107718.",NA,NA,NA
353,Rhinolophus_hipposideros,SecondMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,NA,individual,25,pellet,Spain,Baroja et al. (2021),"Baroja, U., Garin, I., Vallejo, N., Aihartza, J., Rebelo, H., & Goiti, U. (2021). Bats actively track and prey on grape pest populations. Ecological Indicators, 126, 107718.",NA,NA,NA
354,Rhinolophus_hipposideros,ThirdMainPreyItem,Ephemeroptera,NA,NA,NA,metabarcoding,NA,NA,individual,25,pellet,Spain,Baroja et al. (2021),"Baroja, U., Garin, I., Vallejo, N., Aihartza, J., Rebelo, H., & Goiti, U. (2021). Bats actively track and prey on grape pest populations. Ecological Indicators, 126, 107718.",NA,NA,NA
355,Rhinolophus_hipposideros,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,UnitedKingdom,Vaughan (1997),"Vaughan, N. (1997). The diets of British bats (Chiroptera). Mammal Review, 27(2), 77-94.",NA,NA,NA
356,Rhinolophus_hipposideros,SecondMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,UnitedKingdom,Vaughan (1997),"Vaughan, N. (1997). The diets of British bats (Chiroptera). Mammal Review, 27(2), 77-94.",NA,NA,NA
357,Rhinolophus_hipposideros,ThirdMainPreyItem,Neuroptera,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,UnitedKingdom,Vaughan (1997),"Vaughan, N. (1997). The diets of British bats (Chiroptera). Mammal Review, 27(2), 77-94.",NA,NA,NA
358,Rhinolophus_mehelyi,FirstMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,1,individual,NA,pellet,NA,Gaisler (2001),"Gaisler, J. (2001). Rhinolophus mehelyi Matschie, 1901-Mehely-Hufeisennase.",NA,NA,NA
362,Rhinolophus_mehelyi,FirstMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,103,individual,496,pellet,Spain,Salsamendi (2008),"Salsamendi, E., Garin, I., Almenar, D., Goiti, U., Napal, M., & Aihartza, J. (2008). Diet and prey selection in Mehelyi's horseshoe bat Rhinolophus mehelyi (Chiroptera, Rhinolophidae) in the south-western Iberian Peninsula. Acta chiropterologica, 10(2), 279-286.",NA,NA,NA
363,Rhinolophus_mehelyi,SecondMainPreyItem,Neuroptera,NA,NA,NA,morphological_analysis,NA,103,individual,496,pellet,Spain,Salsamendi (2008),"Salsamendi, E., Garin, I., Almenar, D., Goiti, U., Napal, M., & Aihartza, J. (2008). Diet and prey selection in Mehelyi's horseshoe bat Rhinolophus mehelyi (Chiroptera, Rhinolophidae) in the south-western Iberian Peninsula. Acta chiropterologica, 10(2), 279-286.",NA,NA,NA
364,Rhinolophus_mehelyi,ThirdMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,103,individual,496,pellet,Spain,Salsamendi (2008),"Salsamendi, E., Garin, I., Almenar, D., Goiti, U., Napal, M., & Aihartza, J. (2008). Diet and prey selection in Mehelyi's horseshoe bat Rhinolophus mehelyi (Chiroptera, Rhinolophidae) in the south-western Iberian Peninsula. Acta chiropterologica, 10(2), 279-286.",NA,NA,NA
368,Rousettus_aegyptiacus,FirstMainPreyItem,fruits,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,across,Dietz et al. (2004),"Dietz, C., von Helversen, O., Nill, D., Lina, P. H., & Hutson, A. M. (2009). Bats of Britain, Europe and Northwest Africa (p. 400). London: A & C Black.",NA,NA,NA
369,Rousettus_aegyptiacus,SecondMainPreyItem,flowers,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,across,Dietz et al. (2004),"Dietz, C., von Helversen, O., Nill, D., Lina, P. H., & Hutson, A. M. (2009). Bats of Britain, Europe and Northwest Africa (p. 400). London: A & C Black.",NA,NA,NA
370,Rousettus_aegyptiacus,ThirdMainPreyItem,leaves,NA,NA,NA,morphological_analysis,NA,NA,individual,NA,pellet,across,Dietz et al. (2004),"Dietz, C., von Helversen, O., Nill, D., Lina, P. H., & Hutson, A. M. (2009). Bats of Britain, Europe and Northwest Africa (p. 400). London: A & C Black.",NA,NA,NA
371,Tadarida_teniotis,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,145,individual,NA,pellet,Portugal,Mata et al. (2016),"Mata, V.A., Amorim, F., Corley, M.F., McCracken, G.F., Rebelo, H. and Beja, P., 2016. Female dietary bias towards large migratory moths in the European free-tailed bat (Tadarida teniotis).Â Biology Letters,Â 12, 20150988.",NA,NA,NA
372,Tadarida_teniotis,SecondMainPreyItem,Neuroptera,NA,NA,NA,metabarcoding,NA,145,individual,NA,pellet,Portugal,Mata et al. (2016),"Mata, V.A., Amorim, F., Corley, M.F., McCracken, G.F., Rebelo, H. and Beja, P., 2016. Female dietary bias towards large migratory moths in the European free-tailed bat (Tadarida teniotis).Â Biology Letters,Â 12, 20150988.",NA,NA,NA
373,Tadarida_teniotis,ThirdMainPreyItem,Diptera,NA,NA,NA,metabarcoding,NA,145,individual,NA,pellet,Portugal,Mata et al. (2016),"Mata, V.A., Amorim, F., Corley, M.F., McCracken, G.F., Rebelo, H. and Beja, P., 2016. Female dietary bias towards large migratory moths in the European free-tailed bat (Tadarida teniotis).Â Biology Letters,Â 12, 20150988.",NA,NA,NA
374,Tadarida_teniotis,FirstMainPreyItem,Lepidoptera,NA,NA,NA,metabarcoding,NA,33,individual,77,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
375,Tadarida_teniotis,SecondMainPreyItem,Coleoptera,NA,NA,NA,metabarcoding,NA,33,individual,77,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
376,Tadarida_teniotis,ThirdMainPreyItem,Neuroptera,NA,NA,NA,metabarcoding,NA,33,individual,77,pellet,Portugal,Unpublished data,Unpublished data,Data_provider:_Vanessa_Mata,NA,NA
380,Vespertilio_murinus,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,68,individual,NA,pellet,Poland,Unpublished data,Unpublished data,Data_provider:_Ireneusz_RuczyÅ„ski,NA,NA
381,Vespertilio_murinus,SecondMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,68,individual,NA,pellet,Poland,Unpublished data,Unpublished data,Data_provider:_Ireneusz_RuczyÅ„ski,NA,NA
382,Vespertilio_murinus,ThirdMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,68,individual,NA,pellet,Poland,Unpublished data,Unpublished data,Data_provider:_Ireneusz_RuczyÅ„ski,NA,NA
383,Myotis_emarginatus,FirstMainPreyItem,Arachnida,NA,NA,NA,morphological_analysis,NA,38,individual,44,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
384,Myotis_emarginatus,SecondMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,38,individual,44,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
385,Myotis_emarginatus,ThirdMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,38,individual,44,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
386,Myotis_escalerai,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,33,individual,74,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
387,Myotis_escalerai,SecondMainPreyItem,Arachnida,NA,NA,NA,morphological_analysis,NA,33,individual,74,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
388,Myotis_escalerai,ThirdMainPreyItem,Hemiptera,NA,NA,NA,morphological_analysis,NA,33,individual,74,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
389,Myotis_myotis,FirstMainPreyItem,Orthoptera,NA,NA,NA,morphological_analysis,NA,52,individual,116,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
390,Myotis_myotis,SecondMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,52,individual,116,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
391,Myotis_myotis,ThirdMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,52,individual,116,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
392,Pipistrellus_kuhlii,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,33,individual,83,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
393,Pipistrellus_kuhlii,SecondMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,33,individual,83,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
394,Pipistrellus_kuhlii,ThirdMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,33,individual,83,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
395,Pipistrellus_pipistrellus,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,60,individual,155,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
396,Pipistrellus_pipistrellus,SecondMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,60,individual,155,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
397,Pipistrellus_pipistrellus,ThirdMainPreyItem,Hemiptera,NA,NA,NA,morphological_analysis,NA,60,individual,155,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
398,Pipistrellus_pygmaeus,ThirdMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,NA,individual,230,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
399,Pipistrellus_pygmaeus,FirstMainPreyItem,Ephemeroptera,NA,NA,NA,morphological_analysis,NA,NA,individual,230,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
400,Pipistrellus_pygmaeus,SecondMainPreyItem,Hemiptera,NA,NA,NA,morphological_analysis,NA,NA,individual,230,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
401,Plecotus_auritus,ThirdMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,27,individual,68,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
402,Plecotus_auritus,ThirdMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,27,individual,68,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
403,Plecotus_auritus,FirstMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,27,individual,68,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
404,Rhinolophus_ferrumequinum,SecondMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,52,individual,111,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
405,Rhinolophus_ferrumequinum,ThirdMainPreyItem,Coleoptera,NA,NA,NA,morphological_analysis,NA,52,individual,111,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
406,Rhinolophus_ferrumequinum,ThirdMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,52,individual,111,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
407,Rhinolophus_hipposideros,FirstMainPreyItem,Lepidoptera,NA,NA,NA,morphological_analysis,NA,19,individual,52,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
408,Rhinolophus_hipposideros,SecondMainPreyItem,Diptera,NA,NA,NA,morphological_analysis,NA,19,individual,52,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
409,Rhinolophus_hipposideros,ThirdMainPreyItem,Hemiptera,NA,NA,NA,morphological_analysis,NA,19,individual,52,pellet,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,NA,NA
410,Myotis_nattereri,DietaryNicheBreadth,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
411,Myotis_nattereri,DietaryDiversity,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
412,Myotis_bechsteinii,DietaryNicheBreadth,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
413,Myotis_bechsteinii,DietaryDiversity,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
414,Myotis_brandtii,DietaryNicheBreadth,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
415,Myotis_brandtii,DietaryDiversity,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
416,Nyctalus_noctula,DietaryNicheBreadth,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
417,Nyctalus_noctula,DietaryDiversity,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
418,Myotis_alcathoe,DietaryNicheBreadth,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
419,Myotis_alcathoe,DietaryDiversity,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
420,Pipistrellus_pipistrellus,DietaryNicheBreadth,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
421,Pipistrellus_pipistrellus,DietaryDiversity,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
422,Myotis_daubentonii,DietaryNicheBreadth,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
423,Myotis_daubentonii,DietaryDiversity,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
424,Rhinolophus_hipposideros,DietaryNicheBreadth,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
425,Rhinolophus_hipposideros,DietaryDiversity,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
426,Myotis_mystacinus,DietaryNicheBreadth,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
427,Myotis_mystacinus,DietaryDiversity,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
428,Eptesicus_serotinus,DietaryNicheBreadth,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
429,Eptesicus_serotinus,DietaryDiversity,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
