verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Nyctalus_lasiopterus,CM3,8.95,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_leisleri,CM3,5.7,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_noctula,CM3,7.65,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_kuhlii,CM3,4.9,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_maderensis,CM3,4.55,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_nathusii,CM3,4.65,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_pipistrellus,CM3,4.1,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_pygmaeus,CM3,4.05,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_auritus,CM3,5.4,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_austriacus,CM3,5.95,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_gaisleri,CM3,5.75,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_kolombatovici,CM3,5.35,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_macrobullaris,CM3,5.6,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_sardus,CM3,5.7,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_teneriffae,CM3,6,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_blasii,CM3,6.7,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_euryale,CM3,6.4,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_ferrumequinum,CM3,8.7,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_hipposideros,CM3,5.25,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_mehelyi,CM3,6.9,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Tadarida_teniotis,CM3,8.55,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Vespertilio_murinus,CM3,6.1,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Barbastella_barbastellus,AspectRatioIndex,2.12,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Eptesicus_anatolicus,AspectRatioIndex,2.21,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Eptesicus_isabellinus,AspectRatioIndex,2.23,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Eptesicus_nilssonii,AspectRatioIndex,2.09,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Eptesicus_serotinus,AspectRatioIndex,2.2,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Hypsugo_savii,AspectRatioIndex,2.17,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Miniopterus_schreibersii,AspectRatioIndex,2.48,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_alcathoe,AspectRatioIndex,2.1,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_bechsteinii,AspectRatioIndex,2.02,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_blythii,AspectRatioIndex,2.09,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_brandtii,AspectRatioIndex,2.02,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_capaccinii,AspectRatioIndex,2.09,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_crypticus,AspectRatioIndex,NA,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_dasycneme,AspectRatioIndex,2.15,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_daubentonii,AspectRatioIndex,2.12,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_emarginatus,AspectRatioIndex,1.97,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_escalerai,AspectRatioIndex,NA,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_myotis,AspectRatioIndex,2.11,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_mystacinus,AspectRatioIndex,2.08,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_nattereri,AspectRatioIndex,2.05,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Myotis_punicus,AspectRatioIndex,2.08,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Nyctalus_azoreum,AspectRatioIndex,NA,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Nyctalus_lasiopterus,AspectRatioIndex,2.48,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Nyctalus_leisleri,AspectRatioIndex,2.48,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Nyctalus_noctula,AspectRatioIndex,2.75,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_kuhlii,AspectRatioIndex,2.15,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_maderensis,AspectRatioIndex,2.18,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_nathusii,AspectRatioIndex,2.12,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_pipistrellus,AspectRatioIndex,2.16,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_pygmaeus,AspectRatioIndex,2.21,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_auritus,AspectRatioIndex,2.06,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_austriacus,AspectRatioIndex,2.09,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_gaisleri,AspectRatioIndex,2.09,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_kolombatovici,AspectRatioIndex,2.09,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_macrobullaris,AspectRatioIndex,2.07,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_sardus,AspectRatioIndex,2.02,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Plecotus_teneriffae,AspectRatioIndex,NA,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_blasii,AspectRatioIndex,2.01,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_euryale,AspectRatioIndex,2.04,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_ferrumequinum,AspectRatioIndex,2.06,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_hipposideros,AspectRatioIndex,1.84,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_mehelyi,AspectRatioIndex,2.07,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Tadarida_teniotis,AspectRatioIndex,2.97,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Vespertilio_murinus,AspectRatioIndex,2.31,NA,NA,NA,formula,NA,NA,NA,full_range,Experts,Experts,From_formula:_(ThirdDigitLength+ForarmLength)/FifthDigitLength,Values_from_Dietz_et_al_(2009),NA
Barbastella_barbastellus,WingLoadingIndex,7.87,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Eptesicus_anatolicus,WingLoadingIndex,12.63,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Eptesicus_isabellinus,WingLoadingIndex,9.65,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Eptesicus_nilssonii,WingLoadingIndex,10.31,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Eptesicus_serotinus,WingLoadingIndex,11.91,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Hypsugo_savii,WingLoadingIndex,8.94,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Miniopterus_schreibersii,WingLoadingIndex,8.97,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_alcathoe,WingLoadingIndex,6.52,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_bechsteinii,WingLoadingIndex,7.35,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_blythii,WingLoadingIndex,10.4,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_brandtii,WingLoadingIndex,7.48,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_capaccinii,WingLoadingIndex,7.52,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_crypticus,WingLoadingIndex,NA,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_dasycneme,WingLoadingIndex,11.48,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_daubentonii,WingLoadingIndex,9.11,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_emarginatus,WingLoadingIndex,6.65,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_escalerai,WingLoadingIndex,NA,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_myotis,WingLoadingIndex,9.79,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_mystacinus,WingLoadingIndex,7.5,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_nattereri,WingLoadingIndex,7.38,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Myotis_punicus,WingLoadingIndex,9.4,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Nyctalus_azoreum,WingLoadingIndex,NA,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Nyctalus_lasiopterus,WingLoadingIndex,17.33,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Nyctalus_leisleri,WingLoadingIndex,14.15,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Nyctalus_noctula,WingLoadingIndex,16.8,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_kuhlii,WingLoadingIndex,8.37,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_maderensis,WingLoadingIndex,7.87,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_nathusii,WingLoadingIndex,9.55,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_pipistrellus,WingLoadingIndex,7.61,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Pipistrellus_pygmaeus,WingLoadingIndex,9.36,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_auritus,WingLoadingIndex,7.13,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_austriacus,WingLoadingIndex,7.23,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_gaisleri,WingLoadingIndex,5.06,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_kolombatovici,WingLoadingIndex,7.64,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_macrobullaris,WingLoadingIndex,7.15,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_sardus,WingLoadingIndex,6.14,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Plecotus_teneriffae,WingLoadingIndex,NA,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_blasii,WingLoadingIndex,9.17,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_euryale,WingLoadingIndex,8.51,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_ferrumequinum,WingLoadingIndex,10.4,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_hipposideros,WingLoadingIndex,5.99,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Rhinolophus_mehelyi,WingLoadingIndex,9.1,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Tadarida_teniotis,WingLoadingIndex,12.73,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Vespertilio_murinus,WingLoadingIndex,10.38,NA,NA,NA,formula,g/dm2,NA,NA,full_range,Experts,Experts,From_formula:_BodyMass/((ForearmLength+ThirdDigitLength)*FifthDigitLength*2)*1000,Values_from_Dietz_et_al_(2009),NA
Eptesicus_bottae,BodyMass,8.9,1.3,15,mean,NA,g,NA,NA,full_range,Korine (2020),"Korine, C. (2020) Bottaâ€™s Serotine Eptesicus bottae (Peters, 1869). Handbook of the Mammals of Europe, 1-9.",NA,Adult,NA
Eptesicus_bottae,ForearmLength,41.6,1.6,4,mean,NA,mm,NA,NA,full_range,Korine (2020),"Korine, C. (2020) Bottaâ€™s Serotine Eptesicus bottae (Peters, 1869). Handbook of the Mammals of Europe, 1-9.",NA,Adult,NA
Barbastella_barbastellus,ForearmLength,39.5955,0.792,2,mean,capture,mm,22,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
