,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
736,Pipistrellus_pygmaeus,CriticalFeedingAreasWetland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
737,Pipistrellus_pygmaeus,CriticalFeedingAreasWaterBodies,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
738,Pipistrellus_pygmaeus,CriticalFeedingAreasGrassland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
739,Pipistrellus_pygmaeus,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
740,Pipistrellus_pygmaeus,CriticalFeedingAreasOrchard,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
741,Pipistrellus_pygmaeus,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
742,Pipistrellus_pygmaeus,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
743,Pipistrellus_pygmaeus,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
744,Plecotus_auritus,CriticalFeedingAreasForest,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
745,Plecotus_auritus,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
746,Plecotus_auritus,CriticalFeedingAreasWetland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
747,Plecotus_auritus,CriticalFeedingAreasWaterBodies,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
748,Plecotus_auritus,CriticalFeedingAreasGrassland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
749,Plecotus_auritus,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
750,Plecotus_auritus,CriticalFeedingAreasOrchard,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
751,Plecotus_auritus,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
752,Plecotus_auritus,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
753,Plecotus_auritus,CriticalFeedingAreasUrbanParKGarden,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
754,Plecotus_austriacus,CriticalFeedingAreasForest,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
755,Plecotus_austriacus,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
756,Plecotus_austriacus,CriticalFeedingAreasWetland,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
757,Plecotus_austriacus,CriticalFeedingAreasWaterBodies,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
758,Plecotus_austriacus,CriticalFeedingAreasGrassland,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
759,Plecotus_austriacus,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
760,Plecotus_austriacus,CriticalFeedingAreasOrchard,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
761,Plecotus_austriacus,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
762,Plecotus_austriacus,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
763,Plecotus_austriacus,CriticalFeedingAreasUrbanParKGarden,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
764,Plecotus_gaisleri,CriticalFeedingAreasForest,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
765,Plecotus_gaisleri,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
766,Plecotus_gaisleri,CriticalFeedingAreasWetland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
767,Plecotus_gaisleri,CriticalFeedingAreasWaterBodies,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
768,Plecotus_gaisleri,CriticalFeedingAreasGrassland,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
769,Plecotus_gaisleri,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
770,Plecotus_gaisleri,CriticalFeedingAreasOrchard,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
771,Plecotus_gaisleri,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
772,Plecotus_gaisleri,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
773,Plecotus_gaisleri,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
774,Plecotus_kolombatovici,CriticalFeedingAreasForest,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
775,Plecotus_kolombatovici,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
776,Plecotus_kolombatovici,CriticalFeedingAreasWetland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
777,Plecotus_kolombatovici,CriticalFeedingAreasWaterBodies,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
778,Plecotus_kolombatovici,CriticalFeedingAreasGrassland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
779,Plecotus_kolombatovici,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
780,Plecotus_kolombatovici,CriticalFeedingAreasOrchard,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
781,Plecotus_kolombatovici,CriticalFeedingAreasShrubland,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
782,Plecotus_kolombatovici,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
783,Plecotus_kolombatovici,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Sardinia,Razgour (2020),"Razgour, O. (2020) Plecotus austriacus Species Complex (P. austriacus, P. kolombatovici, P. gaisleri, P. teneriffae). Handbook of the Mammals of Europe, 1-36.",NA,NA,NA
784,Plecotus_macrobullaris,CriticalFeedingAreasForest,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
